Open time,Open,High,Low,Close,Volume,Num_Trades,Taker_Base_Vol
2025-11-09 18:00:00,993.46,1000.09,992.14,999.65,7503.681,37495.0,4259.643
2025-11-09 19:00:00,999.64,1005.0,996.98,1004.96,10974.567,66380.0,5870.012
2025-11-09 20:00:00,1004.96,1007.16,997.18,998.9,13446.937,59222.0,5620.342
2025-11-09 21:00:00,998.91,1000.75,996.1,997.39,5936.059,38948.0,2814.309
2025-11-09 22:00:00,997.4,999.06,990.6,997.0,7644.065,41151.0,3847.36
2025-11-09 23:00:00,997.02,1003.99,993.6,996.63,12015.382,67465.0,6100.953
2025-11-10 00:00:00,996.63,1019.56,991.6,1013.09,26613.755,124188.0,15494.395
2025-11-10 01:00:00,1013.09,1015.47,1007.77,1011.17,19488.115,99677.0,11228.503
2025-11-10 02:00:00,1011.17,1015.6,1008.57,1015.48,12989.096,69002.0,7276.822
2025-11-10 03:00:00,1015.48,1017.85,1011.72,1013.16,10707.287,68578.0,5371.296
2025-11-10 04:00:00,1013.16,1014.69,1009.01,1011.3,9794.693,51282.0,5137.166
2025-11-10 05:00:00,1011.31,1011.8,1004.02,1006.97,9027.69,50349.0,4465.857
2025-11-10 06:00:00,1006.96,1008.93,1004.21,1008.25,6226.742,50409.0,3168.576
2025-11-10 07:00:00,1008.25,1011.82,1004.9,1005.98,7084.4,45016.0,2951.606
2025-11-10 08:00:00,1005.99,1006.24,996.02,998.28,14744.537,77817.0,5706.104
2025-11-10 09:00:00,998.27,1006.46,996.9,1004.93,12962.762,73998.0,6053.237
2025-11-10 10:00:00,1004.92,1005.53,998.2,998.9,11312.931,110271.0,5200.981
2025-11-10 11:00:00,998.91,1002.22,998.69,999.49,5396.376,53583.0,2516.2
2025-11-10 12:00:00,999.5,1000.2,994.04,996.71,10678.015,59013.0,4586.7
2025-11-10 13:00:00,996.71,1004.28,996.23,1003.07,12318.862,67986.0,8221.277
2025-11-10 14:00:00,1003.07,1003.07,981.65,984.3,29043.672,143055.0,12958.105
2025-11-10 15:00:00,984.29,988.95,976.7,980.04,25511.123,138372.0,10758.688
2025-11-10 16:00:00,980.04,982.72,976.22,980.41,11936.524,89388.0,5800.883
2025-11-10 17:00:00,980.4,988.44,979.4,987.27,10463.924,67432.0,6574.942
2025-11-10 18:00:00,987.27,987.9,982.33,982.48,5364.752,49794.0,2393.015
2025-11-10 19:00:00,982.49,989.45,981.99,987.89,5628.889,44968.0,3269.994
2025-11-10 20:00:00,987.89,992.61,987.7,989.29,5655.383,42375.0,3575.31
2025-11-10 21:00:00,989.28,989.4,983.59,986.68,7053.577,53107.0,3374.499
2025-11-10 22:00:00,986.68,996.0,985.07,994.98,5209.278,37551.0,2984.572
2025-11-10 23:00:00,994.99,996.3,990.96,991.98,5916.413,46512.0,3083.808
2025-11-11 00:00:00,991.99,994.0,986.96,993.94,7665.72,51383.0,3956.732
2025-11-11 01:00:00,993.95,1008.6,992.68,997.68,20849.953,138935.0,11304.943
2025-11-11 02:00:00,997.68,1008.4,992.14,1003.83,15944.623,103545.0,9065.827
2025-11-11 03:00:00,1003.84,1005.71,1000.28,1000.92,7443.285,56646.0,3451.345
2025-11-11 04:00:00,1000.92,1003.82,986.47,988.74,15479.451,73649.0,6070.851
2025-11-11 05:00:00,988.74,989.07,981.32,983.17,13202.401,82286.0,5309.664
2025-11-11 06:00:00,983.16,985.73,979.54,984.09,10912.625,63943.0,4467.26
2025-11-11 07:00:00,984.1,985.46,972.24,974.63,15399.688,83119.0,6166.094
2025-11-11 08:00:00,974.62,978.82,973.19,977.63,8855.152,66360.0,4162.031
2025-11-11 09:00:00,977.63,980.6,975.0,975.56,8930.36,68450.0,4133.309
2025-11-11 10:00:00,975.54,979.49,974.52,978.69,7062.833,52884.0,3651.647
2025-11-11 11:00:00,978.7,983.42,978.7,980.75,7822.202,44854.0,3780.606
2025-11-11 12:00:00,980.75,984.84,977.48,980.08,9404.924,67207.0,4986.983
2025-11-11 13:00:00,980.09,983.5,977.27,977.55,6905.357,65108.0,3100.872
2025-11-11 14:00:00,977.56,984.5,975.15,983.75,15544.646,120086.0,7766.937
2025-11-11 15:00:00,983.76,983.76,972.0,975.7,19041.744,126360.0,8942.947
2025-11-11 16:00:00,975.7,977.81,972.5,975.19,8843.277,80323.0,4398.655
2025-11-11 17:00:00,975.2,977.7,961.9,967.25,36730.476,107070.0,20033.458
2025-11-11 18:00:00,967.25,969.7,964.57,968.0,7284.537,50066.0,3268.839
2025-11-11 19:00:00,967.99,967.99,960.8,961.27,7222.868,47638.0,3367.96
2025-11-11 20:00:00,961.28,963.9,957.0,960.29,10732.989,72908.0,4694.359
2025-11-11 21:00:00,960.3,962.85,957.27,958.92,5456.369,61893.0,3026.228
2025-11-11 22:00:00,958.91,965.7,956.08,964.6,8464.998,51928.0,4423.559
2025-11-11 23:00:00,964.61,965.22,956.81,958.08,8751.391,54841.0,3659.218
2025-11-12 00:00:00,958.08,962.51,955.41,956.33,12335.11,84259.0,5378.458
2025-11-12 01:00:00,956.33,965.64,955.31,963.8,7242.341,67914.0,3970.678
2025-11-12 02:00:00,963.8,964.87,958.27,961.19,7446.213,53441.0,2950.53
2025-11-12 03:00:00,961.2,962.85,960.4,961.4,3219.38,40422.0,1772.243
2025-11-12 04:00:00,961.39,962.56,957.8,960.0,3782.289,31523.0,1413.948
2025-11-12 05:00:00,960.01,962.81,957.76,958.25,5237.62,35759.0,2546.779
2025-11-12 06:00:00,958.25,961.9,957.77,957.96,5337.1,37475.0,2698.264
2025-11-12 07:00:00,957.96,959.4,951.8,953.13,8392.033,43548.0,3049.016
2025-11-12 08:00:00,953.12,964.62,953.12,963.76,11546.293,65269.0,6467.013
2025-11-12 09:00:00,963.75,969.21,963.64,966.64,9206.63,56149.0,5526.559
2025-11-12 10:00:00,966.65,973.2,966.5,972.41,7611.309,47173.0,4909.332
2025-11-12 11:00:00,972.41,975.36,968.57,971.43,7112.778,43793.0,3721.484
2025-11-12 12:00:00,971.44,975.0,970.11,973.31,6106.358,46536.0,3561.585
2025-11-12 13:00:00,973.32,978.61,970.26,976.85,7622.26,52657.0,4477.822
2025-11-12 14:00:00,976.85,976.85,959.39,966.22,17281.674,107918.0,7230.915
2025-11-12 15:00:00,966.21,969.4,946.23,949.1,26281.033,178032.0,10334.67
2025-11-12 16:00:00,949.11,952.84,937.9,942.59,26640.978,184439.0,12254.764
2025-11-12 17:00:00,942.6,952.32,941.17,950.44,13173.247,90143.0,6316.362
2025-11-12 18:00:00,950.43,955.0,949.49,951.1,5972.46,53851.0,3204.332
2025-11-12 19:00:00,951.11,951.68,943.21,948.68,8151.071,75853.0,3836.877
2025-11-12 20:00:00,948.68,955.66,946.8,953.39,5032.118,46992.0,2842.853
2025-11-12 21:00:00,953.39,957.79,953.35,955.81,4360.867,34760.0,1975.886
2025-11-12 22:00:00,955.8,957.2,952.2,957.14,3232.198,24599.0,1559.474
2025-11-12 23:00:00,957.14,957.15,951.31,952.86,4663.756,39331.0,1578.913
2025-11-13 00:00:00,952.87,956.9,952.0,953.09,5005.575,42941.0,2372.632
2025-11-13 01:00:00,953.09,959.96,952.8,955.9,9844.726,70605.0,5469.649
2025-11-13 02:00:00,955.9,957.09,953.42,955.76,3317.463,44162.0,1706.044
2025-11-13 03:00:00,955.76,963.9,946.52,959.7,13573.244,90888.0,7137.876
2025-11-13 04:00:00,959.7,962.96,957.4,962.12,7840.232,64686.0,4182.549
2025-11-13 05:00:00,962.11,972.2,959.38,968.85,8585.799,60499.0,5499.217
2025-11-13 06:00:00,968.85,971.08,966.63,967.93,7356.859,62231.0,2936.648
2025-11-13 07:00:00,967.94,969.79,962.99,964.89,9938.559,60328.0,3976.851
2025-11-13 08:00:00,964.9,968.05,964.12,965.99,4718.069,44534.0,2128.449
2025-11-13 09:00:00,965.98,966.62,959.74,960.58,9151.815,50156.0,2925.016
2025-11-13 10:00:00,960.59,966.13,960.59,964.0,5613.051,35707.0,3229.89
2025-11-13 11:00:00,964.01,967.88,963.39,967.07,4381.205,29024.0,2603.913
2025-11-13 12:00:00,967.07,968.17,964.77,965.79,5072.464,40432.0,2796.656
2025-11-13 13:00:00,965.79,966.6,957.0,959.83,9611.824,62898.0,3731.036
2025-11-13 14:00:00,959.84,967.88,952.55,964.28,18343.294,131008.0,9775.055
2025-11-13 15:00:00,964.28,966.23,953.9,957.36,13932.171,106350.0,6392.313
2025-11-13 16:00:00,957.36,959.43,945.16,946.2,18372.94,125421.0,8744.93
2025-11-13 17:00:00,946.2,946.66,930.41,931.01,28903.518,155972.0,11636.594
2025-11-13 18:00:00,931.0,933.01,913.78,916.92,46718.947,250945.0,20542.274
2025-11-13 19:00:00,916.92,924.33,911.14,913.54,39905.547,208149.0,18840.64
2025-11-13 20:00:00,913.54,918.86,905.72,914.26,26159.09,176209.0,12748.931
2025-11-13 21:00:00,914.27,919.61,909.79,914.85,12072.513,87077.0,6018.278
2025-11-13 22:00:00,914.86,925.14,912.0,923.22,12416.691,65021.0,6478.696
2025-11-13 23:00:00,923.22,932.68,920.48,927.15,13509.482,90493.0,6107.005
2025-11-14 00:00:00,927.15,929.47,919.39,921.6,10722.62,122869.0,5186.401
2025-11-14 01:00:00,921.61,926.42,919.11,921.44,11292.791,105853.0,5779.282
2025-11-14 02:00:00,921.45,934.04,921.2,930.3,16373.407,80076.0,7829.012
2025-11-14 03:00:00,930.31,931.99,918.63,924.03,18904.534,87527.0,8466.891
2025-11-14 04:00:00,924.02,924.29,900.0,914.24,38346.803,184521.0,15547.368
2025-11-14 05:00:00,914.24,920.16,911.59,919.23,20726.1,139455.0,9795.223
2025-11-14 06:00:00,919.24,923.76,906.91,923.12,17870.308,118784.0,9372.188
2025-11-14 07:00:00,923.12,926.9,918.49,923.08,13348.367,108230.0,7031.977
2025-11-14 08:00:00,923.07,923.07,915.34,919.35,11984.521,82433.0,5529.919
2025-11-14 09:00:00,919.35,922.13,909.4,910.65,14203.201,79409.0,6254.777
2025-11-14 10:00:00,910.66,917.86,910.22,913.0,14165.632,75783.0,7489.265
2025-11-14 11:00:00,913.0,915.2,904.56,909.17,17184.119,117502.0,8414.06
2025-11-14 12:00:00,909.16,909.16,887.88,906.13,49513.632,265066.0,22757.741
2025-11-14 13:00:00,906.13,909.74,896.49,905.9,33576.413,217533.0,16270.12
2025-11-14 14:00:00,905.89,927.85,904.78,924.8,50685.771,273678.0,26987.831
